order_id,customer_id,salesperson_id,order_date,order_status,payment_method,delivery_region,total_items,total_gross,total_discount,total_net,total_cogs,total_profit,first_name,last_name,customer_region,city,gender,age,salesperson_name,order_year,order_month,order_month_name,order_quarter,order_day_of_week,order_hour,is_weekend,is_returned,is_completed,is_high_value,age_group,order_tier,processed_at
10472,288,19,2024-10-12 11:19:00,Returned,Cash,Western,7,398.71,0.0,398.71,242.93,155.78,Efua,Darko,Greater Accra,Madina,F,31,Yoofi Agyeman,2024,10,October,4,Saturday,11,True,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
10485,235,3,2024-07-22 11:44:00,Returned,POS Card,Ashanti,3,284.19,0.0,284.19,192.87,91.32,Yaw,Dziedzic,Northern,Savelugu,M,19,Kofi Boateng,2024,7,July,3,Monday,11,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
10573,172,8,2023-03-08 20:10:00,Returned,Cash,Eastern,5,766.9,0.0,766.9,502.22,264.68,Kojo,Adjei,Volta,Hohoe,M,25,Efua Ansah,2023,3,March,1,Wednesday,20,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
10610,128,15,2023-02-16 09:13:00,Returned,Bank Transfer,Greater Accra,9,1848.87,162.69,1686.18,1284.68,401.5,Abla,Owusu,Ashanti,Obuasi,F,57,Kwabena Ofori,2023,2,February,1,Thursday,9,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
10612,51,11,2023-02-23 10:52:00,Returned,Mobile Money,Eastern,1,64.97,0.0,64.97,42.0,22.97,Sena,Appiah,Western,Axim,M,60,Nana Acheampong,2023,2,February,1,Thursday,10,False,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
10615,74,13,2023-04-21 21:20:00,Returned,Cash,Volta,5,2665.96,148.92,2517.04,1684.46,832.58,Ama,Appiah,Ashanti,Kumasi,F,31,Fiifi Turkson,2023,4,April,2,Friday,21,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
10634,5,15,2024-06-16 10:10:00,Returned,Cash,Greater Accra,6,561.9,84.28,477.62,346.57,131.05,Ama,Adjei,Volta,Keta,F,24,Kwabena Ofori,2024,6,June,2,Sunday,10,True,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
10656,232,4,2023-07-12 09:18:00,Returned,Credit,Western,3,123.24,6.16,117.08,69.63,47.45,Esi,Asante,Volta,Ho,F,28,Akosua Darko,2023,7,July,3,Wednesday,9,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
10662,349,12,2023-01-12 11:10:00,Returned,Bank Transfer,Central,9,14606.55,0.0,14606.55,10271.24,4335.31,Efua,Appiah,Greater Accra,Kasoa,F,58,Araba Quaye,2023,1,January,1,Thursday,11,False,True,False,True,55+,Enterprise,2026-04-08 09:31:11.149366
10666,102,5,2024-02-06 18:30:00,Returned,Credit,Western,2,322.7,0.0,322.7,227.02,95.68,Adwoa,Asante,Ashanti,Ejisu,F,22,Yaw Amoah,2024,2,February,1,Tuesday,18,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
10677,244,12,2024-09-21 07:48:00,Returned,Bank Transfer,Greater Accra,5,13376.4,668.82,12707.58,9532.5,3175.08,Kojo,Acheampong,Central,Mankessim,M,24,Araba Quaye,2024,9,September,3,Saturday,7,True,True,False,True,18-25,Enterprise,2026-04-08 09:31:11.149366
10712,72,1,2024-03-27 10:52:00,Returned,Cash,Northern,3,263.55,13.18,250.37,166.05,84.32,Kojo,Bonsu,Eastern,Koforidua,M,64,Kwame Asante,2024,3,March,1,Wednesday,10,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
10750,263,16,2024-02-12 08:27:00,Returned,POS Card,Northern,3,40.74,4.07,36.67,23.34,13.33,Ama,Darko,Central,Winneba,F,32,Akua Bonsu,2024,2,February,1,Monday,8,False,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
10775,450,2,2023-05-13 17:16:00,Returned,POS Card,Ashanti,4,1534.88,0.0,1534.88,1094.36,440.52,Esi,Acheampong,Central,Winneba,F,43,Abena Mensah,2023,5,May,2,Saturday,17,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
10790,231,15,2024-01-08 09:15:00,Returned,Credit,Central,10,3884.08,500.03,3384.05,2749.97,634.08,Afua,Turkson,Western,Tarkwa,F,26,Kwabena Ofori,2024,1,January,1,Monday,9,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
10794,426,10,2023-07-10 10:56:00,Returned,Cash,Western,8,2969.11,30.17,2938.94,1913.83,1025.11,Dela,Quaye,Central,Winneba,M,52,Adwoa Sarpong,2023,7,July,3,Monday,10,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
10828,108,14,2024-06-17 12:56:00,Returned,Mobile Money,Greater Accra,10,637.16,0.0,637.16,408.56,228.6,Esi,Appiah,Western,Tarkwa,F,23,Maame Asare,2024,6,June,2,Monday,12,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
10830,352,18,2024-01-21 10:58:00,Returned,Mobile Money,Western,4,664.26,12.32,651.94,371.92,280.02,Kwabena,Darko,Ashanti,Ejisu,M,62,Esi Tetteh,2024,1,January,1,Sunday,10,True,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
10832,69,4,2023-04-15 11:07:00,Returned,Credit,Greater Accra,5,1073.19,11.8,1061.39,647.67,413.72,Kwadwo,Amoah,Northern,Tamale,M,39,Akosua Darko,2023,4,April,2,Saturday,11,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
10876,86,2,2023-02-28 21:37:00,Returned,Bank Transfer,Greater Accra,3,284.19,0.0,284.19,192.87,91.32,Fiifi,Tetteh,Ashanti,Konongo,M,39,Abena Mensah,2023,2,February,1,Tuesday,21,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
10906,76,4,2023-01-03 18:57:00,Returned,POS Card,Eastern,6,1117.24,0.0,1117.24,677.3,439.94,Abena,Asare,Greater Accra,Kasoa,F,59,Akosua Darko,2023,1,January,1,Tuesday,18,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
10908,334,9,2023-02-26 13:47:00,Returned,POS Card,Central,5,557.24,43.93,513.31,356.26,157.05,Afia,Adjei,Eastern,Suhum,F,61,Kojo Frimpong,2023,2,February,1,Sunday,13,True,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
10921,239,7,2024-05-20 12:44:00,Returned,POS Card,Greater Accra,2,33.02,0.0,33.02,19.64,13.38,Abla,Amoah,Western,Axim,F,41,Kweku Adjei,2024,5,May,2,Monday,12,False,True,False,False,36-45,Micro,2026-04-08 09:31:11.149366
10959,215,1,2023-08-03 09:11:00,Returned,POS Card,Northern,1,98.08,0.0,98.08,63.15,34.93,Edem,Quaye,Eastern,Akim Oda,M,29,Kwame Asante,2023,8,August,3,Thursday,9,False,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
10964,212,15,2023-11-10 07:47:00,Returned,Mobile Money,Greater Accra,3,1008.93,0.0,1008.93,632.73,376.2,Edem,Amoah,Greater Accra,Madina,M,20,Kwabena Ofori,2023,11,November,4,Friday,7,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
11027,335,8,2023-12-09 21:34:00,Returned,Bank Transfer,Ashanti,2,82.16,12.32,69.84,46.42,23.42,Ama,Sarpong,Ashanti,Ejisu,F,42,Efua Ansah,2023,12,December,4,Saturday,21,True,True,False,False,36-45,Micro,2026-04-08 09:31:11.149366
11031,129,3,2024-10-29 17:58:00,Returned,Bank Transfer,Ashanti,5,12403.65,0.0,12403.65,7556.35,4847.3,Fiifi,Agyeman,Ashanti,Obuasi,M,47,Kofi Boateng,2024,10,October,4,Tuesday,17,False,True,False,True,46-55,Enterprise,2026-04-08 09:31:11.149366
11039,248,10,2024-05-17 10:07:00,Returned,Mobile Money,Northern,2,27.16,0.0,27.16,15.56,11.6,Esi,Quaye,Volta,Hohoe,F,43,Adwoa Sarpong,2024,5,May,2,Friday,10,False,True,False,False,36-45,Micro,2026-04-08 09:31:11.149366
11102,270,5,2023-07-10 10:21:00,Returned,Cash,Eastern,5,1552.33,35.7,1516.63,936.05,580.58,Dela,Appiah,Northern,Yendi,M,36,Yaw Amoah,2023,7,July,3,Monday,10,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
11103,379,15,2024-10-17 16:17:00,Returned,Credit,Central,2,372.5,0.0,372.5,233.16,139.34,Afia,Adjei,Northern,Savelugu,F,31,Kwabena Ofori,2024,10,October,4,Thursday,16,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
11148,113,9,2024-08-26 10:15:00,Returned,Bank Transfer,Ashanti,3,652.68,29.1,623.58,369.75,253.83,Esi,Amoah,Western,Prestea,F,19,Kojo Frimpong,2024,8,August,3,Monday,10,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
11176,55,18,2024-02-06 16:24:00,Returned,Mobile Money,Ashanti,12,702.9,0.0,702.9,498.27,204.63,Dela,Bonsu,Greater Accra,Achimota,M,41,Esi Tetteh,2024,2,February,1,Tuesday,16,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
11183,175,18,2023-04-11 12:42:00,Returned,Credit,Ashanti,9,2257.92,0.0,2257.92,1337.31,920.61,Abla,Bonsu,Central,Mankessim,F,36,Esi Tetteh,2023,4,April,2,Tuesday,12,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
11206,163,12,2024-03-05 20:20:00,Returned,Mobile Money,Northern,4,378.92,0.0,378.92,257.16,121.76,Yoofi,Turkson,Ashanti,Obuasi,M,24,Araba Quaye,2024,3,March,1,Tuesday,20,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
11222,121,8,2024-07-20 18:39:00,Returned,Cash,Central,5,1275.75,0.0,1275.75,846.85,428.9,Kwabena,Acheampong,Northern,Yendi,M,49,Efua Ansah,2024,7,July,3,Saturday,18,True,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
11243,175,17,2023-04-01 21:26:00,Returned,Bank Transfer,Central,6,2068.91,14.2,2054.71,1432.55,622.16,Abla,Bonsu,Central,Mankessim,F,36,Kwadwo Appiah,2023,4,April,2,Saturday,21,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
11254,462,17,2023-05-23 21:26:00,Returned,Mobile Money,Ashanti,5,12403.65,0.0,12403.65,7556.35,4847.3,Adjoa,Asante,Central,Winneba,F,43,Kwadwo Appiah,2023,5,May,2,Tuesday,21,False,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
11263,180,11,2024-11-25 14:19:00,Returned,POS Card,Eastern,11,3399.11,0.0,3399.11,2263.19,1135.92,Yaw,Frimpong,Ashanti,Obuasi,M,29,Nana Acheampong,2024,11,November,4,Monday,14,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
11284,208,11,2023-02-28 17:19:00,Returned,Bank Transfer,Eastern,4,144.88,7.24,137.64,89.28,48.36,Ama,Boateng,Central,Assin Fosu,F,50,Nana Acheampong,2023,2,February,1,Tuesday,17,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
11309,495,10,2024-02-10 16:05:00,Returned,Cash,Eastern,5,1317.45,161.92,1155.53,876.04,279.49,Kweku,Mensah,Western,Prestea,M,35,Adwoa Sarpong,2024,2,February,1,Saturday,16,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
11341,294,14,2024-04-01 13:22:00,Returned,POS Card,Eastern,5,1419.55,0.0,1419.55,900.5,519.05,Afia,Bonsu,Eastern,Nkawkaw,F,52,Maame Asare,2024,4,April,2,Monday,13,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
11348,384,20,2023-06-20 12:53:00,Returned,Mobile Money,Greater Accra,7,984.01,0.0,984.01,575.9,408.11,Afua,Dziedzic,Greater Accra,Achimota,F,26,Abla Dziedzic,2023,6,June,2,Tuesday,12,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
11349,220,11,2023-03-30 12:42:00,Returned,Cash,Western,5,1581.57,83.66,1497.91,1013.29,484.62,Akua,Turkson,Volta,Hohoe,F,20,Nana Acheampong,2023,3,March,1,Thursday,12,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
11357,198,16,2023-03-17 19:37:00,Returned,Cash,Greater Accra,5,4182.85,418.28,3764.57,2734.85,1029.72,Ama,Adjei,Volta,Hohoe,F,41,Akua Bonsu,2023,3,March,1,Friday,19,False,True,False,True,36-45,Large,2026-04-08 09:31:11.149366
11378,403,18,2024-06-05 15:26:00,Returned,Bank Transfer,Ashanti,5,1918.6,0.0,1918.6,1367.95,550.65,Kwabena,Mensah,Volta,Aflao,M,51,Esi Tetteh,2024,6,June,2,Wednesday,15,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
11389,74,4,2024-11-05 13:27:00,Returned,Cash,Western,11,2174.17,0.0,2174.17,1276.46,897.71,Ama,Appiah,Ashanti,Kumasi,F,31,Akosua Darko,2024,11,November,4,Tuesday,13,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
11399,49,20,2023-06-21 20:25:00,Returned,Credit,Greater Accra,10,1094.6,0.0,1094.6,626.8,467.8,Edem,Owusu,Eastern,Koforidua,M,44,Abla Dziedzic,2023,6,June,2,Wednesday,20,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
11489,336,14,2024-03-04 10:27:00,Returned,Mobile Money,Eastern,5,1845.8,0.0,1845.8,1050.35,795.45,Fiifi,Dziedzic,Eastern,Akim Oda,M,52,Maame Asare,2024,3,March,1,Monday,10,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
11549,80,2,2023-03-13 09:19:00,Returned,Credit,Central,7,1346.44,141.7,1204.74,762.71,442.03,Selorm,Sarpong,Central,Mankessim,M,22,Abena Mensah,2023,3,March,1,Monday,9,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
11561,323,1,2024-04-01 20:41:00,Returned,Mobile Money,Western,7,354.06,0.0,354.06,208.72,145.34,Dela,Ofori,Western,Axim,M,37,Kwame Asante,2024,4,April,2,Monday,20,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
11602,27,3,2024-04-20 17:56:00,Returned,Cash,Volta,12,5087.26,258.93,4828.33,3055.64,1772.69,Dela,Agyeman,Central,Mankessim,M,30,Kofi Boateng,2024,4,April,2,Saturday,17,True,True,False,True,26-35,Large,2026-04-08 09:31:11.149366
11629,27,12,2023-03-02 21:11:00,Returned,Bank Transfer,Greater Accra,4,804.6,80.46,724.14,500.08,224.06,Dela,Agyeman,Central,Mankessim,M,30,Araba Quaye,2023,3,March,1,Thursday,21,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
11656,182,20,2024-10-08 13:17:00,Returned,Credit,Northern,3,558.75,0.0,558.75,349.74,209.01,Ama,Appiah,Greater Accra,Madina,F,35,Abla Dziedzic,2024,10,October,4,Tuesday,13,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
11672,5,8,2023-04-07 11:09:00,Returned,Bank Transfer,Volta,1,61.35,0.0,61.35,35.44,25.91,Ama,Adjei,Volta,Keta,F,24,Efua Ansah,2023,4,April,2,Friday,11,False,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
11688,395,6,2023-10-04 17:18:00,Returned,Bank Transfer,Eastern,1,117.97,0.0,117.97,76.4,41.57,Fiifi,Agyeman,Ashanti,Ejisu,M,54,Ama Owusu,2023,10,October,4,Wednesday,17,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
11690,436,3,2023-08-23 12:42:00,Returned,Cash,Western,7,322.26,0.0,322.26,200.1,122.16,Kojo,Adjei,Ashanti,Kumasi,M,64,Kofi Boateng,2023,8,August,3,Wednesday,12,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
11714,24,6,2024-05-09 18:25:00,Returned,Credit,Ashanti,8,547.81,0.0,547.81,347.25,200.56,Kweku,Boateng,Western,Takoradi,M,55,Ama Owusu,2024,5,May,2,Thursday,18,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
11719,436,9,2023-12-26 15:09:00,Returned,Bank Transfer,Western,1,59.53,0.0,59.53,44.43,15.1,Kojo,Adjei,Ashanti,Kumasi,M,64,Kojo Frimpong,2023,12,December,4,Tuesday,15,False,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
11721,474,13,2023-12-20 07:03:00,Returned,Credit,Central,6,208.1,0.0,208.1,140.68,67.42,Efua,Amoah,Central,Winneba,F,60,Fiifi Turkson,2023,12,December,4,Wednesday,7,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
11729,391,3,2024-08-24 18:49:00,Returned,Mobile Money,Ashanti,7,1060.96,26.78,1034.18,672.88,361.3,Kojo,Owusu,Greater Accra,Accra,M,28,Kofi Boateng,2024,8,August,3,Saturday,18,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
11759,2,11,2023-01-11 13:13:00,Returned,Bank Transfer,Greater Accra,15,2447.71,0.0,2447.71,1524.42,923.29,Yoofi,Bonsu,Greater Accra,Accra,M,50,Nana Acheampong,2023,1,January,1,Wednesday,13,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
11815,238,7,2024-06-06 09:20:00,Returned,Cash,Volta,9,1062.37,141.93,920.44,700.14,220.3,Dela,Asante,Ashanti,Konongo,M,31,Kweku Adjei,2024,6,June,2,Thursday,9,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
11816,415,1,2023-01-23 09:10:00,Returned,POS Card,Volta,5,1654.7,0.0,1654.7,984.2,670.5,Yoofi,Agyeman,Western,Takoradi,M,59,Kwame Asante,2023,1,January,1,Monday,9,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
11839,23,5,2023-08-19 08:20:00,Returned,POS Card,Northern,10,4768.14,67.26,4700.88,2928.47,1772.41,Dela,Sarpong,Eastern,Suhum,M,25,Yaw Amoah,2023,8,August,3,Saturday,8,True,True,False,True,18-25,Large,2026-04-08 09:31:11.149366
11923,348,8,2023-02-27 17:05:00,Returned,POS Card,Eastern,7,3937.71,71.4,3866.31,2642.87,1223.44,Kweku,Frimpong,Volta,Ho,M,41,Efua Ansah,2023,2,February,1,Monday,17,False,True,False,True,36-45,Large,2026-04-08 09:31:11.149366
11942,281,9,2024-10-04 11:00:00,Returned,Credit,Northern,8,2783.2,15.79,2767.41,1744.74,1022.67,Abla,Asante,Central,Mankessim,F,43,Kojo Frimpong,2024,10,October,4,Friday,11,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
11944,36,13,2024-04-23 08:51:00,Returned,POS Card,Ashanti,9,589.07,0.0,589.07,354.2,234.87,Yoofi,Boateng,Northern,Tamale,M,55,Fiifi Turkson,2024,4,April,2,Tuesday,8,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
11945,124,6,2024-01-19 14:40:00,Returned,Mobile Money,Ashanti,4,9922.92,0.0,9922.92,6045.08,3877.84,Afua,Boateng,Volta,Keta,F,38,Ama Owusu,2024,1,January,1,Friday,14,False,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
11962,278,4,2023-02-23 15:31:00,Returned,Cash,Central,3,765.45,0.0,765.45,508.11,257.34,Akosua,Agyeman,Greater Accra,Accra,F,54,Akosua Darko,2023,2,February,1,Thursday,15,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
11987,119,10,2023-09-28 09:52:00,Returned,Mobile Money,Ashanti,12,483.18,27.14,456.04,288.08,167.96,Esi,Acheampong,Western,Axim,F,47,Adwoa Sarpong,2023,9,September,3,Thursday,9,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
12000,233,6,2024-02-15 08:56:00,Returned,Credit,Eastern,3,851.73,42.59,809.14,540.3,268.84,Kwabena,Ansah,Western,Axim,M,58,Ama Owusu,2024,2,February,1,Thursday,8,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
12017,484,16,2023-11-10 21:25:00,Returned,Cash,Central,13,1799.49,69.93,1729.56,1075.55,654.01,Kwabena,Asante,Greater Accra,Madina,M,54,Akua Bonsu,2023,11,November,4,Friday,21,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
12055,198,9,2023-08-18 19:19:00,Returned,Bank Transfer,Ashanti,3,2509.71,0.0,2509.71,1640.91,868.8,Ama,Adjei,Volta,Hohoe,F,41,Kojo Frimpong,2023,8,August,3,Friday,19,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
12063,101,16,2023-05-26 20:34:00,Returned,Bank Transfer,Greater Accra,2,141.16,14.12,127.04,88.5,38.54,Yaw,Asare,Greater Accra,Tema,M,62,Akua Bonsu,2023,5,May,2,Friday,20,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
12070,318,14,2024-05-27 20:59:00,Returned,Cash,Western,4,1428.0,0.0,1428.0,1001.96,426.04,Yoofi,Ansah,Central,Mankessim,M,42,Maame Asare,2024,5,May,2,Monday,20,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
12094,391,12,2024-10-29 13:53:00,Returned,Bank Transfer,Northern,3,263.55,0.0,263.55,166.05,97.5,Kojo,Owusu,Greater Accra,Accra,M,28,Araba Quaye,2024,10,October,4,Tuesday,13,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
12122,310,6,2024-10-29 13:44:00,Returned,Credit,Western,10,10966.59,0.0,10966.59,7797.84,3168.75,Esi,Sarpong,Greater Accra,Achimota,F,29,Ama Owusu,2024,10,October,4,Tuesday,13,False,True,False,True,26-35,Enterprise,2026-04-08 09:31:11.149366
12153,15,10,2024-09-20 14:25:00,Returned,Cash,Central,2,33.02,0.0,33.02,19.64,13.38,Akosua,Asante,Volta,Ho,F,61,Adwoa Sarpong,2024,9,September,3,Friday,14,False,True,False,False,55+,Micro,2026-04-08 09:31:11.149366
12171,326,1,2023-10-01 18:02:00,Returned,Mobile Money,Greater Accra,2,129.94,0.0,129.94,84.0,45.94,Kojo,Bonsu,Eastern,Koforidua,M,28,Kwame Asante,2023,10,October,4,Sunday,18,True,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
12177,70,11,2023-10-25 14:26:00,Returned,Bank Transfer,Central,5,535.5,0.0,535.5,339.1,196.4,Araba,Asante,Ashanti,Konongo,F,54,Nana Acheampong,2023,10,October,4,Wednesday,14,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
12185,421,8,2023-12-10 09:08:00,Returned,Credit,Central,3,294.24,0.0,294.24,189.45,104.79,Ato,Asare,Volta,Ho,M,48,Efua Ansah,2023,12,December,4,Sunday,9,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
12188,245,12,2024-10-02 14:40:00,Returned,Cash,Ashanti,13,4994.08,236.29,4757.79,3266.8,1490.99,Ama,Frimpong,Northern,Yendi,F,43,Araba Quaye,2024,10,October,4,Wednesday,14,False,True,False,True,36-45,Large,2026-04-08 09:31:11.149366
12205,131,10,2023-01-15 07:35:00,Returned,Bank Transfer,Greater Accra,6,342.14,8.89,333.25,221.32,111.93,Akua,Agyeman,Western,Prestea,F,37,Adwoa Sarpong,2023,1,January,1,Sunday,7,True,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
12264,134,16,2023-08-21 15:55:00,Returned,Credit,Ashanti,2,488.97,19.19,469.78,350.26,119.52,Adjoa,Sarpong,Volta,Hohoe,F,58,Akua Bonsu,2023,8,August,3,Monday,15,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
12309,227,14,2024-01-10 14:37:00,Returned,Cash,Eastern,8,565.96,4.7,561.26,366.72,194.54,Dela,Owusu,Volta,Keta,M,30,Maame Asare,2024,1,January,1,Wednesday,14,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
12362,474,20,2023-10-03 10:03:00,Returned,Cash,Central,7,3106.19,310.62,2795.57,1831.95,963.62,Efua,Amoah,Central,Winneba,F,60,Abla Dziedzic,2023,10,October,4,Tuesday,10,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
12374,495,16,2024-03-15 07:12:00,Returned,Credit,Greater Accra,3,2997.92,33.09,2964.83,1824.69,1140.14,Kweku,Mensah,Western,Prestea,M,35,Akua Bonsu,2024,3,March,1,Friday,7,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
12386,95,2,2024-03-04 07:44:00,Returned,Mobile Money,Eastern,8,328.58,0.0,328.58,232.87,95.71,Akosua,Mensah,Central,Assin Fosu,F,39,Abena Mensah,2024,3,March,1,Monday,7,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
12393,212,9,2023-05-14 07:30:00,Returned,Cash,Volta,5,439.25,0.0,439.25,276.75,162.5,Edem,Amoah,Greater Accra,Madina,M,20,Kojo Frimpong,2023,5,May,2,Sunday,7,True,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
12432,237,3,2023-05-07 12:11:00,Returned,POS Card,Western,2,151.85,0.0,151.85,99.72,52.13,Afua,Sarpong,Eastern,Nkawkaw,F,47,Kofi Boateng,2023,5,May,2,Sunday,12,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
12458,352,1,2023-05-30 14:26:00,Returned,POS Card,Northern,12,954.66,0.0,954.66,648.19,306.47,Kwabena,Darko,Ashanti,Ejisu,M,62,Kwame Asante,2023,5,May,2,Tuesday,14,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
12465,139,17,2023-05-24 12:49:00,Returned,Bank Transfer,Eastern,12,2199.24,52.38,2146.86,1381.52,765.34,Ewurama,Darko,Eastern,Koforidua,F,53,Kwadwo Appiah,2023,5,May,2,Wednesday,12,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
12477,229,14,2023-03-29 07:43:00,Returned,Mobile Money,Central,13,2467.15,106.59,2360.56,1440.35,920.21,Yoofi,Boateng,Greater Accra,Kasoa,M,51,Maame Asare,2023,3,March,1,Wednesday,7,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
12511,207,13,2024-09-05 08:45:00,Returned,Credit,Northern,7,1625.96,30.17,1595.79,1015.57,580.22,Dela,Amoah,Western,Prestea,M,33,Fiifi Turkson,2024,9,September,3,Thursday,8,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
12516,78,16,2023-12-05 21:43:00,Returned,POS Card,Central,8,819.72,0.0,819.72,510.62,309.1,Fiifi,Darko,Central,Winneba,M,41,Akua Bonsu,2023,12,December,4,Tuesday,21,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
12521,287,7,2023-10-02 07:32:00,Returned,Cash,Ashanti,5,490.4,49.04,441.36,315.75,125.61,Esi,Ofori,Volta,Hohoe,F,27,Kweku Adjei,2023,10,October,4,Monday,7,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
12571,302,20,2023-05-16 20:52:00,Returned,Credit,Ashanti,10,761.67,19.86,741.81,495.46,246.35,Kwabena,Tetteh,Eastern,Koforidua,M,19,Abla Dziedzic,2023,5,May,2,Tuesday,20,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
